station_id,name,lat,lon,capacity,departures,member_departures,casual_departures,avg_duration_min,peak_hour_dep,arrivals,net_flow,total_activity,trips_per_dock_per_day,member_share,has_2023_trips
7217,Soho St / Queen St W,43.649649714291584,-79.39372141352654,15,21427,1322.0,20105.0,13.70397318025544,17.0,21776,349,43203,7.891,0.062,True
7220,Lake Shore Blvd W / Ellis Ave,43.635932,-79.465083,19,8206,278.0,7928.0,46.66670525631652,19.0,8576,370,16782,2.42,0.034,True
7221,High Park Subway Station,43.6543604,-79.4655296,11,3742,156.0,3586.0,22.743025120256547,18.0,3367,-375,7109,1.771,0.042,True
7222,Sunnyside - Gus Ryder Pool,43.637894,-79.454823,27,8843,374.0,8469.0,32.17106751102567,19.0,9780,937,18623,1.89,0.042,True
7223,Parkside Dr / Bloor St W - SMART,43.654501,-79.460053,12,4670,167.0,4503.0,30.010663811563166,17.0,4783,113,9453,2.158,0.036,True
7224,Bloor St W / High Park Ave (High Park),43.6535269,-79.4650569,23,3868,144.0,3724.0,31.923461737331955,17.0,3298,-570,7166,0.854,0.037,True
7225,Lake Shore Blvd W / Windermere Ave,43.634896,-79.467763,19,5844,143.0,5701.0,44.77790611453343,18.0,6318,474,12162,1.754,0.024,True
7226,Lake Shore Blvd W / The Boulevard Club,43.636731,-79.444966,19,8258,358.0,7900.0,30.31726810365706,18.0,8359,101,16617,2.396,0.043,True
7227,Martin Goodman Trail (Marilyn Bell Park),43.6314,-79.4304,31,7379,355.0,7024.0,25.82798708045354,19.0,7405,26,14784,1.307,0.048,True
7228,King St W / Wilson Park Blvd,43.6372958,-79.4423237,19,2290,200.0,2090.0,22.768078602620086,17.0,2438,148,4728,0.682,0.087,True
7229,2201 Dundas St W ,43.6534268,-79.4512787,11,3213,176.0,3037.0,19.073928830791576,17.0,2973,-240,6186,1.541,0.055,True
7230,Garden Ave / Roncesvalles Ave,43.643769,-79.447915,19,4715,347.0,4368.0,17.35291622481442,18.0,5135,420,9850,1.42,0.074,True
7231,Wright Ave / Sorauren Ave - SMART,43.646677,-79.442741,18,4810,230.0,4580.0,18.800703395703394,7.0,5044,234,9854,1.5,0.048,True
7232,Queen St W  /  Fuller Ave - SMART,43.640255,-79.439223,16,3509,189.0,3320.0,18.68643013204142,18.0,3883,374,7392,1.266,0.054,True
7233,King St W / Cowan Ave - SMART,43.637922,-79.431734,16,5271,322.0,4949.0,16.797834060583064,8.0,5343,72,10614,1.817,0.061,True
7234,Roncesvalles Ave / Marmaduke St,43.650492,-79.450842,19,4919,249.0,4670.0,18.914206817103747,17.0,4887,-32,9806,1.414,0.051,True
7235,Bay St / College St (West Side) - SMART,43.660087,-79.385655,16,15593,1223.0,14370.0,12.21690181491695,17.0,15266,-327,30859,5.284,0.078,True
7236,Thompson St / Broadview Ave - SMART,43.659471,-79.350325,24,10350,846.0,9504.0,15.790687600644123,17.0,10838,488,21188,2.419,0.082,True
7237,Ward St / Wallace Ave,43.662857,-79.44618,15,5690,412.0,5278.0,16.03088459285296,8.0,5437,-253,11127,2.032,0.072,True
7238,Sorauren Ave / Geoffrey St - SMART,43.649172,-79.4445087,16,4106,380.0,3726.0,17.891548952752068,18.0,4034,-72,8140,1.394,0.093,True
7239,Bloor St W / Manning Ave - SMART,43.663912,-79.416124,42,17905,1101.0,16804.0,15.36283254212045,19.0,16872,-1033,34777,2.269,0.061,True
7240,Bloor St W / Shaw St - SMART,43.662403,-79.423098,34,18662,1164.0,17498.0,17.302331832958238,17.0,15172,-3490,33834,2.726,0.062,True
7242,Lake Shore Blvd W / Ontario Dr,43.630254,-79.420317,35,14259,749.0,13510.0,29.281223554713982,18.0,13887,-372,28146,2.203,0.053,True
7244,Dufferin Gate - SMART,43.633473,-79.425679,16,3512,114.0,3398.0,22.114887053910405,22.0,3526,14,7038,1.205,0.032,True
7246,Yonge St / Bloor St,43.669969,-79.386532,19,25746,1363.0,24383.0,15.233181853491805,17.0,25177,-569,50923,7.343,0.053,True
7247,Howard Park Ave / Dundas St W - SMART,43.6521,-79.4486,12,3647,260.0,3387.0,16.65655790147153,18.0,3527,-120,7174,1.638,0.071,True
7248,Baldwin St / Spadina Ave - SMART,43.654905,-79.398448,20,28722,1598.0,27124.0,16.371475407933524,18.0,29016,294,57738,7.909,0.056,True
7249,144 Harrison St,43.651145,-79.423742,51,4081,255.0,3826.0,16.246324430286695,8.0,4249,168,8330,0.447,0.062,True
7250,Ursula Franklin St / St. George St - SMART,43.660296,-79.397107,16,19988,1345.0,18643.0,10.56663915015676,17.0,17359,-2629,37347,6.395,0.067,True
7252,Robert St / Bloor St W - SMART,43.665846,-79.404998,18,20744,1368.0,19376.0,12.191943051806144,18.0,19833,-911,40577,6.176,0.066,True
7253,John St  / Mercer St - SMART,43.6461,-79.3895,12,27570,1575.0,25995.0,16.06526175794946,17.0,27702,132,55272,12.619,0.057,True
7256,Vanauley St / Queen St W - SMART,43.648437,-79.39838,12,17225,1030.0,16195.0,19.470321238509918,17.0,17550,325,34775,7.939,0.06,True
7257,Dundas St W / St. Patrick St,43.6545174,-79.3895315,19,20528,1367.0,19161.0,15.105088984151728,17.0,20557,29,41085,5.924,0.067,True
7258,Queen St E / Rushbrooke Ave,43.6626628,-79.3323698,15,4546,170.0,4376.0,20.96254216160727,7.0,5002,456,9548,1.744,0.037,True
7259,Lower Spadina Ave / Lake Shore Blvd W,43.638497,-79.39192,19,12092,664.0,11428.0,22.205961241592238,18.0,12685,593,24777,3.573,0.055,True
7260,Spadina Ave / Adelaide St W,43.6472019,-79.3953394,15,23720,1369.0,22351.0,17.185855115233277,17.0,23890,170,47610,8.696,0.058,True
7261,Queens Quay E / Lower Sherbourne St,43.645215,-79.364898,26,23002,1599.0,21403.0,19.170175781816074,17.0,23791,789,46793,4.931,0.07,True
7262,Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,16,2585,199.0,2386.0,17.225983236621534,8.0,1588,-997,4173,0.715,0.077,True
7264,Bloor St E / Huntley St - SMART,43.671535,-79.379173,18,15920,1011.0,14909.0,14.10689593802345,17.0,15467,-453,31387,4.777,0.064,True
7265,Wallace Ave / Symington Ave - SMART,43.661324,-79.449534,12,2497,249.0,2248.0,18.6843545588039,18.0,2344,-153,4841,1.105,0.1,True
7266,Victoria Park Subway Station - SMART,43.695101521988285,-79.28970303201599,12,1040,23.0,1017.0,21.52503205128205,16.0,1049,9,2089,0.477,0.022,True
7267,Dundas St E / Pembroke St ,43.658295,-79.372346,15,6500,310.0,6190.0,14.516976923076925,8.0,6321,-179,12821,2.342,0.048,True
7268,111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,16,4596,297.0,4299.0,24.12018421816072,17.0,4799,203,9395,1.609,0.065,True
7269,Toronto Eaton Centre (Yonge St) - SMART,43.655431,-79.380653,20,22158,1035.0,21123.0,23.219189457532266,17.0,22362,204,44520,6.099,0.047,True
7270,Church St / Dundas St E - SMART,43.657024,-79.377257,20,9023,555.0,8468.0,17.344083638110014,17.0,8818,-205,17841,2.444,0.062,True
7271,Yonge St / Alexander St - SMART,43.662862,-79.383572,18,23130,1491.0,21639.0,14.197260412163137,17.0,21001,-2129,44131,6.717,0.064,True
7272,Yonge St / Dundonald St ,43.66596010067729,-79.38461360978698,27,18710,1359.0,17351.0,14.860059682879031,18.0,17312,-1398,36022,3.655,0.073,True
7273,Bay St / Charles St W - SMART,43.668153,-79.38891,20,17595,1294.0,16301.0,12.696063275551767,17.0,14266,-3329,31861,4.365,0.074,True
7276,Bloor St W / Balmuto St,43.66981064282057,-79.38801106873031,11,10624,674.0,9950.0,19.023934801706826,17.0,9704,-920,20328,5.063,0.063,True
7277,Chorley Park - SMART,43.6856,-79.3718,20,2688,120.0,2568.0,19.824789186507935,16.0,2565,-123,5253,0.72,0.045,True
7278,Mallon Ave / Jones Ave -SMART,43.66587,-79.33443,15,4997,327.0,4670.0,17.07949769861917,8.0,5552,555,10549,1.927,0.065,True
7279,Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,16,1458,74.0,1384.0,22.224577046181984,17.0,1017,-441,2475,0.424,0.051,True
7281,Charles St W / Balmuto St - SMART,43.668427,-79.38725,24,24860,1959.0,22901.0,14.070420353982302,17.0,21279,-3581,46139,5.267,0.079,True
7282,Adelaide St W / Bay St,43.650152,-79.379856,23,0,,,,,0,0,0,0.0,,False
7283,Front St W / Bay St (South Side),43.64595,-79.378761,19,12981,855.0,12126.0,15.984526102252008,17.0,13046,65,26027,3.753,0.066,True
7284,University Ave / King St W - SMART,43.6477785,-79.3847928,24,15446,1263.0,14183.0,15.803469075057189,17.0,14755,-691,30201,3.448,0.082,True
7285,Spadina Ave / Harbord St - SMART,43.6629228,-79.4018451,36,28220,1456.0,26764.0,12.42816737538389,20.0,23687,-4533,51907,3.95,0.052,True
7286,Gerrard St E / Broadview Ave  - SMART,43.665656,-79.352055,18,12027,841.0,11186.0,15.981416812172611,8.0,12416,389,24443,3.72,0.07,True
7287,Queen St E / Pape Ave - SMART,43.661673,-79.337789,16,5814,285.0,5529.0,19.084118793716318,8.0,6445,631,12259,2.099,0.049,True
7288,Humber Bay Shores Park West,43.6224434,-79.480284,30,11337,378.0,10959.0,36.6478007115345,17.0,12619,1282,23956,2.188,0.033,True
7289,Humber Bay Shores Park East,43.6308933,-79.4722622,23,10446,368.0,10078.0,35.25213797944987,18.0,10573,127,21019,2.504,0.035,True
7291,190 Queens Quay E,43.64542671204133,-79.36520838800558,15,10440,826.0,9614.0,14.981599616858237,17.0,10840,400,21280,3.887,0.079,True
7292,Granby St / Church St - SMART,43.6614605,-79.37894570000002,24,19188,1291.0,17897.0,12.823468660968661,18.0,17425,-1763,36613,4.18,0.067,True
7296,Westmoreland Ave / Fernbank Ave,43.665327,-79.43235,19,5131,461.0,4670.0,16.1277528746833,8.0,4876,-255,10007,1.443,0.09,True
7297,Havelock St / Dufferin Park,43.657343,-79.43112,19,3125,186.0,2939.0,16.654026666666667,8.0,2846,-279,5971,0.861,0.06,True
7298,Bathurst St / Adelaide St W,43.645324,-79.40345,25,27950,2110.0,25840.0,15.046110316040549,17.0,28811,861,56761,6.22,0.075,True
7299,Mill St / Parliament St,43.650256,-79.36163,15,16857,1416.0,15441.0,19.507969982796464,17.0,17306,449,34163,6.24,0.084,True
7301,Primrose Ave / Davenport Rd,43.67142,-79.445947,15,975,46.0,929.0,21.749846153846153,9.0,721,-254,1696,0.31,0.047,True
7302,Winona Dr / Davenport Rd,43.674923,-79.430465,11,3915,285.0,3630.0,16.393733503618563,8.0,3774,-141,7689,1.915,0.073,True
7303,Queen St E / Woodward Ave,43.665269,-79.319796,43,3767,142.0,3625.0,28.607198478010794,8.0,4056,289,7823,0.498,0.038,True
7309,Queen St E / Rhodes Ave,43.666224,-79.317693,23,4083,154.0,3929.0,21.567074863254145,16.0,4323,240,8406,1.001,0.038,True
7311,Sherbourne St / Isabella St,43.669576,-79.375961,19,22142,1527.0,20615.0,13.039905308162465,18.0,18868,-3274,41010,5.913,0.069,True
7312,Amelia St / Sumach St,43.66852,-79.363525,11,4370,455.0,3915.0,15.490503432494279,8.0,4170,-200,8540,2.127,0.104,True
7313,Emdaabiimok Ave / Lake Shore Blvd E,43.662771,-79.315223,29,3206,92.0,3114.0,27.490049906425455,20.0,3410,204,6616,0.625,0.029,True
7314,Queen St. E / Eastern Ave,43.667208,-79.312315,15,2994,118.0,2876.0,23.97441549766199,22.0,3183,189,6177,1.128,0.039,True
7315,Queen St E / Hammersmith Ave,43.671349,-79.29451,11,1040,48.0,992.0,27.33721153846154,18.0,1356,316,2396,0.597,0.046,True
7316,Queen St. E / Spruce Hill Rd.,43.672571,-79.289,15,1620,68.0,1552.0,26.16070987654321,8.0,1912,292,3532,0.645,0.042,True
7317,Hubbard Blvd / Balsam Av,43.669328,-79.288949,39,2451,77.0,2374.0,40.741268869849044,15.0,2746,295,5197,0.365,0.031,True
7318,Hubbard Blvd / Glen Manor Dr,43.668633,-79.291162,27,2444,82.0,2362.0,35.614061647572285,16.0,2920,476,5364,0.544,0.034,True
7319,Lake Shore Blvd E / Knox Ave,43.660206,-79.3244,11,1166,58.0,1108.0,25.81123499142367,18.0,1329,163,2495,0.621,0.05,True
7320,Front St W / University Ave (1),43.6451635,-79.3831757,19,8445,398.0,8047.0,20.265320702585356,18.0,12525,4080,20970,3.024,0.047,True
7321,Front St W / University Ave (2),43.6452972,-79.3827914,19,18159,980.0,17179.0,15.379715292692328,8.0,19936,1777,38095,5.493,0.054,True
7322,East Liberty St / Western Battery Rd,43.6392777,-79.4115736,19,34130,2781.0,31349.0,16.04356919621057,18.0,34327,197,68457,9.871,0.081,True
7323,457 King St W,43.6452091,-79.3960744,19,9991,680.0,9311.0,14.75488439595636,17.0,10311,320,20302,2.927,0.068,True
7324,King St W / Charlotte St,43.645572,-79.39399,23,27141,2070.0,25071.0,14.460614322734362,17.0,27595,454,54736,6.52,0.076,True
7326,Davenport Rd / Lansdowne Ave,43.671526,-79.44874,19,2477,153.0,2324.0,23.55827614049253,17.0,2029,-448,4506,0.65,0.062,True
7329,Crawford St / Queen St W,43.645665,-79.415345,19,9123,773.0,8350.0,16.221780116189848,17.0,9625,502,18748,2.703,0.085,True
7331,Coxwell Ave / Plains Rd,43.69595,-79.328535,19,941,36.0,905.0,22.957775416223875,8.0,873,-68,1814,0.262,0.038,True
7332,200 Bloor St E,43.671561,-79.38117,23,7193,568.0,6625.0,17.725585059548635,17.0,4009,-3184,11202,1.334,0.079,True
7333,King St E / Victoria St,43.6495789,-79.3762096,19,18923,1838.0,17085.0,14.107845831351618,17.0,19353,430,38276,5.519,0.097,True
7334,Simcoe St / Wellington St W (North),43.646460210460226,-79.38557721964341,15,7491,700.0,6791.0,14.660761803052551,17.0,7540,49,15031,2.745,0.093,True
7335,Bay St / Bloor St W (West Side),43.669244,-79.3894,19,12432,799.0,11633.0,14.77523997211497,17.0,9837,-2595,22269,3.211,0.064,True
7336,Queen St E / Alton Av,43.663912,-79.327987,19,4448,278.0,4170.0,19.91987784772182,8.0,4972,524,9420,1.358,0.062,True
7337,Gerrard Square Mall (1010 Gerrard St E),43.668553,-79.338673,23,9726,630.0,9096.0,15.84485399958873,17.0,10476,750,20202,2.406,0.065,True
7338,Logan Ave / Bain Ave,43.6720273,-79.3470557,19,3940,301.0,3639.0,17.112419627749578,8.0,4269,329,8209,1.184,0.076,True
7339,Carlaw Ave / Strathcona Ave,43.6753188,-79.3462789,15,3729,203.0,3526.0,16.532434969160633,8.0,3376,-353,7105,1.298,0.054,True
7340,Blake St / Boultbee Ave,43.672453,-79.338259,15,2892,278.0,2614.0,19.748789764868604,8.0,3013,121,5905,1.079,0.096,True
7341,Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,15,1568,125.0,1443.0,22.047215136054422,18.0,1939,371,3507,0.641,0.08,True
7342,Morse St / Eastern Ave,43.657991,-79.340075,11,3592,328.0,3264.0,20.94652468448404,17.0,4132,540,7724,1.924,0.091,True
7343,Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,43,4589,255.0,4334.0,20.504303769884505,8.0,5165,576,9754,0.621,0.056,True
7344,Cherry Beach,43.637764,-79.345359,49,12183,459.0,11724.0,35.96235738323894,17.0,15255,3072,27438,1.534,0.038,True
7345,Cherry Beach Sports Fields (55 Unwin Ave),43.6408346,-79.3429074,30,3492,118.0,3374.0,28.634516991218025,20.0,3830,338,7322,0.669,0.034,True
7346,Logan Ave / Gerrard St E,43.6672144,-79.3452697,23,7963,526.0,7437.0,18.6470007116246,8.0,8570,607,16533,1.969,0.066,True
7347,Regal Rd / Dufferin St,43.673939,-79.441159,15,1584,101.0,1483.0,21.546359427609428,9.0,1149,-435,2733,0.499,0.064,True
7348,Pape Ave / Gamble Ave,43.690237,-79.350119,19,3420,146.0,3274.0,17.672027290448344,8.0,3415,-5,6835,0.986,0.043,True
7349,Gamble Ave / Broadview Ave,43.689211,-79.35438,23,3294,84.0,3210.0,16.945420967415505,8.0,2974,-320,6268,0.747,0.026,True
7350,Broadview Ave / Westwood Ave,43.6848652,-79.356602,23,3124,220.0,2904.0,18.0714628681178,8.0,2883,-241,6007,0.716,0.07,True
7351,Pretoria Ave / Broadview Ave,43.6783213,-79.35822,19,4672,536.0,4136.0,14.75100956050228,7.0,3764,-908,8436,1.216,0.115,True
7352,Cosburn Ave / Donlands Ave,43.690537,-79.341307,19,2672,165.0,2507.0,18.441785179640718,8.0,2509,-163,5181,0.747,0.062,True
7353,Fulton Ave / Pape Ave,43.68395,-79.347046,19,2288,210.0,2078.0,18.671255827505828,17.0,1927,-361,4215,0.608,0.092,True
7354,Tommy Thompson Park (Leslie Street Spit),43.65222662225532,-79.32295440954084,31,15923,424.0,15499.0,55.99206807762356,15.0,16398,475,32321,2.856,0.027,True
7355,Beltline Trail / Chaplin Cres,43.704461,-79.423122,11,1799,93.0,1706.0,50.91460996850102,18.0,1678,-121,3477,0.866,0.052,True
7356,King St E / Berkeley St,43.651885,-79.3649,31,13456,1112.0,12344.0,12.78515655965121,17.0,13944,488,27400,2.422,0.083,True
7357,Lake Shore Blvd E / Leslie St,43.659195,-79.329196,19,6901,352.0,6549.0,29.009375452832924,15.0,7587,686,14488,2.089,0.051,True
7358,Galbraith Rd / King's College Rd,43.6603874468082,-79.39537831814152,17,2835,0.0,2835.0,9.721316872427984,17.0,2757,-78,5592,0.901,0.0,True
7359,Rosedale Park (20 Scholfield Ave),43.682645,-79.377557,23,1783,141.0,1642.0,19.76174051224528,19.0,1590,-193,3373,0.402,0.079,True
7360,Concord Ave / Dewson St,43.656945,-79.424911,17,6774,627.0,6147.0,14.220032477118394,8.0,6545,-229,13319,2.146,0.093,True
7361,Hocken Ave / Vaughan Rd,43.6817346,-79.4184725,19,2727,179.0,2548.0,18.219869209143138,8.0,1521,-1206,4248,0.613,0.066,True
7362,St. Clair Ave W / Bathurst St,43.683296,-79.418734,19,4698,288.0,4410.0,19.58131829147155,18.0,3203,-1495,7901,1.139,0.061,True
7363,Wells Hill Ave / St. Clair Ave W,43.683351,-79.41562,15,2489,153.0,2336.0,17.561945895272533,17.0,1725,-764,4214,0.77,0.061,True
7364,Queen St E / Nursewood Rd,43.673831,-79.281455,35,1590,64.0,1526.0,33.65513626834382,15.0,1829,239,3419,0.268,0.04,True
7365,Kewbeach Ave / Kenilworth Ave,43.666325,-79.3014,61,2996,97.0,2899.0,37.18747774810859,15.0,3642,646,6638,0.298,0.032,True
7366,Fort York Blvd / Bathurst St - SMART,43.639052,-79.399792,20,13977,1096.0,12881.0,15.729542581860677,8.0,13350,-627,27327,3.743,0.078,True
7367,Alma Ave / Gladstone Ave SMART,43.6448617,-79.42822,16,6535,236.0,6299.0,17.03082376944657,8.0,6961,426,13496,2.311,0.036,True
7368,Lisgar St / Dundas St W - SMART,43.6493472,-79.42668,8,9415,596.0,8819.0,16.974370685077005,18.0,9521,106,18936,6.485,0.063,True
7371,Eglinton Ave W / Henning Ave SMART,43.7063473,-79.40161,20,1284,25.0,1259.0,21.702141744548285,17.0,860,-424,2144,0.294,0.019,True
7373,George St / King St E,43.6509552,-79.3707,15,11087,869.0,10218.0,14.55903610835513,18.0,11890,803,22977,4.197,0.078,True
7374,Frederick St / The Esplanade,43.6487245,-79.36839,19,4524,340.0,4184.0,20.487511052166223,17.0,5159,635,9683,1.396,0.075,True
7375,Front St E / Scott St,43.6476616,-79.37549,11,15627,1131.0,14496.0,17.383571169556962,17.0,15670,43,31297,7.795,0.072,True
7376,Frobisher Ave / Lascelles Blvd,43.696708,-79.40045,19,2571,102.0,2469.0,19.65874497601452,8.0,2314,-257,4885,0.704,0.04,True
7377,Balliol St / Yonge St - SMART,43.6978701,-79.39419,36,2110,94.0,2016.0,23.472140600315957,17.0,1453,-657,3563,0.271,0.045,True
7378,Yonge St / Davisville Ave,43.6975969,-79.39654,15,3202,177.0,3025.0,19.308416614615865,17.0,2711,-491,5913,1.08,0.055,True
7379,Lawton Blvd / Yonge St,43.6910667,-79.39535,15,4660,293.0,4367.0,17.921870529327613,8.0,2700,-1960,7360,1.344,0.063,True
7380,Erskine Ave / Yonge St SMART,43.7112153,-79.39894,16,1776,131.0,1645.0,23.14766328828829,8.0,1459,-317,3235,0.554,0.074,True
7381,Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,35,8665,312.0,8353.0,26.484252740911714,17.0,4215,-4450,12880,1.008,0.036,True
7382,Simcoe St / Adelaide St W,43.6481303,-79.38632,27,1761,434.0,1327.0,22.14571266325951,17.0,1874,113,3635,0.369,0.246,True
7383,12 Harbour St,43.6425636,-79.3762,15,8183,561.0,7622.0,18.401309625646665,18.0,8484,301,16667,3.044,0.069,True
7384,Cumberland St / Bay St -  SMART,43.6704537,-79.39014,9,11314,977.0,10337.0,14.128884567792117,17.0,10625,-689,21939,6.679,0.086,True
7385,20 Charles St E,43.6691099,-79.38551,33,12885,873.0,12012.0,14.031417669124306,8.0,9944,-2941,22829,1.895,0.068,True
7386,D'Arcy St / McCaul St - SMART,43.655227,-79.39201,15,11034,661.0,10373.0,12.910404205183976,17.0,11196,162,22230,4.06,0.06,True
7387,Mortimer Ave / Carlaw Ave SMART,43.685167,-79.34962,12,2001,85.0,1916.0,17.104514409461935,17.0,1837,-164,3838,0.876,0.042,True
7388,Broadview Subway Station,43.6772,-79.35858,15,8225,607.0,7618.0,16.220362715298887,18.0,7876,-349,16101,2.941,0.074,True
7389,College Park - Gerrard Entrance,43.658938,-79.383518,25,25013,2457.0,22556.0,14.828021428856994,17.0,25128,115,50141,5.495,0.098,True
7391,Yonge St / Dundas Sq,43.655766,-79.3802,31,23954,2015.0,21939.0,17.172293423506165,17.0,24726,772,48680,4.302,0.084,True
7395,Dentonia Park,43.694341,-79.291416,23,997,12.0,985.0,21.770294215981277,8.0,1022,25,2019,0.241,0.012,True
7398,York St / Lake Shore Blvd W,43.641952,-79.380723,19,17830,1397.0,16433.0,18.46811553561413,17.0,18266,436,36096,5.205,0.078,True
7399,Lower Jarvis St / Queens Quay E,43.64422,-79.36927,19,27394,1886.0,25508.0,16.997318755931957,17.0,28326,932,55720,8.035,0.069,True
7400,Polson Pier,43.641675,-79.354006,23,8378,255.0,8123.0,25.147533221930452,20.0,10310,1932,18688,2.226,0.03,True
7403,Lascelles Blvd / Eglinton Ave W,43.70547,-79.40355,19,2092,63.0,2029.0,23.165495538559593,6.0,1781,-311,3873,0.558,0.03,True
7404,Roehampton Ave / Mount Pleasant Rd,43.70942,-79.39139,19,2377,118.0,2259.0,44.515692048801014,7.0,2179,-198,4556,0.657,0.05,True
7407,University Ave / Queen St W,43.65052424212547,-79.38672702579497,23,280,69.0,211.0,13.957083333333333,16.0,410,130,690,0.082,0.246,True
7409,Isabella St / Church St,43.66834,-79.38235,27,17334,1577.0,15757.0,11.972573170262683,17.0,13043,-4291,30377,3.082,0.091,True
7410,Howard St / Rose Ave,43.671278,-79.372127,19,9307,656.0,8651.0,15.650116399842412,8.0,7613,-1694,16920,2.44,0.07,True
7411,Little Norway Park,43.635023,-79.399505,23,10835,777.0,10058.0,23.224546992770343,8.0,11187,352,22022,2.623,0.072,True
7412,King St W / Crawford St,43.6417852,-79.4131148,23,9857,855.0,9002.0,18.501814277501605,8.0,10251,394,20108,2.395,0.087,True
7414,Keele St / Annette St,43.66402,-79.46418,15,3245,221.0,3024.0,22.802439650744738,17.0,2955,-290,6200,1.132,0.068,True
7415,Keele St / Vine Ave,43.66686,-79.46526,23,2731,96.0,2635.0,19.301104601489076,17.0,2809,78,5540,0.66,0.035,True
7416,Spadina Ave / Blue Jays Way,43.641705,-79.393295,31,13766,985.0,12781.0,13.840997142718775,8.0,10094,-3672,23860,2.109,0.072,True
7417,King St W / Jordan St,43.648928,-79.378623,11,12289,813.0,11476.0,15.953332248352185,17.0,12058,-231,24347,6.064,0.066,True
7418,College Park - Yonge St Entrance,43.65988,-79.38279,25,35673,2250.0,33423.0,15.096325886057615,17.0,35505,-168,71178,7.8,0.063,True
7419,Bloor St W / Huron St,43.667023,-79.401805,27,7312,977.0,6335.0,15.357989150255289,17.0,5177,-2135,12489,1.267,0.134,True
7420,Barton Ave / Howland Ave - SMART,43.66842,-79.410585,27,5329,311.0,5018.0,14.279808594483018,8.0,4698,-631,10027,1.017,0.058,True
7422,Tyndall Ave / King St W - SMART,43.638426,-79.429142,16,5027,225.0,4802.0,19.056650752602614,17.0,5303,276,10330,1.769,0.045,True
7424,Merton St / Mount Pleasant Rd,43.697588,-79.388998,11,2115,76.0,2039.0,24.76447596532703,8.0,1712,-403,3827,0.953,0.036,True
7425,The Queensway at South Kingsway,43.63632,-79.47307,23,1293,36.0,1257.0,24.131283836040218,8.0,1639,346,2932,0.349,0.028,True
7427,Northern Dancer Blvd / Lake Shore Blvd E,43.663162,-79.309765,41,8861,284.0,8577.0,37.19362750630102,20.0,12228,3367,21089,1.409,0.032,True
7428,Woodbine Ave / Lake Shore Blvd E,43.665645,-79.304711,43,2871,65.0,2806.0,33.203918495297806,17.0,3539,668,6410,0.408,0.023,True
7429,Woodbine Subway Station,43.686442,-79.313404,15,2908,174.0,2734.0,18.767440394314534,17.0,2245,-663,5153,0.941,0.06,True
7430,Marilyn Bell Park Tennis Court,43.633537,-79.437461,27,15670,952.0,14718.0,28.932432461178472,19.0,15652,-18,31322,3.178,0.061,True
7431,Gerrard St E / Leslie St,43.669813,-79.3335,23,4275,170.0,4105.0,19.66164132553606,8.0,4739,464,9014,1.074,0.04,True
7432,Frederick St / King St E,43.651118,-79.369411,47,25525,2024.0,23501.0,13.715802154750245,17.0,26469,944,51994,3.031,0.079,True
7433,Dundas St E / Boulton Ave - SMART,43.663148,-79.347938,15,5803,351.0,5452.0,16.984892871503245,8.0,6192,389,11995,2.191,0.06,True
7434,91 Via Italia,43.67665014253828,-79.44503029755326,39,2450,163.0,2287.0,25.57712244897959,17.0,2251,-199,4701,0.33,0.067,True
7435,Rushton Rd / St. Clair Ave W,43.68114,-79.4277,11,2350,100.0,2250.0,18.8427304964539,17.0,1879,-471,4229,1.053,0.043,True
7437,Concord Ave / Bloor St W,43.66189,-79.42679,15,9642,526.0,9116.0,15.152644679527068,17.0,9497,-145,19139,3.496,0.055,True
7438,Gothic Ave / Quebec Ave,43.65389,-79.4675,19,2500,156.0,2344.0,18.946173333333334,18.0,2203,-297,4703,0.678,0.062,True
7441,Pacific Ave / Glenlake Ave,43.65716,-79.46478,23,4996,190.0,4806.0,18.27171737389912,18.0,4073,-923,9069,1.08,0.038,True
7442,Lonsdale Rd / Spadina Rd,43.688526,-79.412903,14,1068,143.0,925.0,20.345521223470662,17.0,922,-146,1990,0.389,0.134,True
7444,Clendenan Ave / Rowland St - SMART,43.66073,-79.47149,20,1144,57.0,1087.0,22.84198717948718,8.0,974,-170,2118,0.29,0.05,True
7445,Eastwood Rd / Coxwell Ave,43.673118,-79.318651,19,4173,290.0,3883.0,17.767397555715313,16.0,4778,605,8951,1.291,0.069,True
7446,Orchard Park,43.66908,-79.3149,25,2046,110.0,1936.0,22.287227109807755,8.0,2297,251,4343,0.476,0.054,True
7447,Trent Ave / Danforth Ave,43.689293,-79.295895,23,1618,149.0,1469.0,40.617150803461065,7.0,1262,-356,2880,0.343,0.092,True
7448,Goodwood Park Crt / Dentonia Park,43.694826,-79.295208,19,473,3.0,470.0,20.76353065539112,17.0,461,-12,934,0.135,0.006,True
7449,Cosburn Ave / Cedarvale Ave,43.697139,-79.31469,15,1112,104.0,1008.0,30.485671462829735,18.0,1104,-8,2216,0.405,0.094,True
7450,Carlaw Ave / Danforth Ave,43.678248142816344,-79.34709655456162,15,6005,451.0,5554.0,17.171409936164306,17.0,5618,-387,11623,2.123,0.075,True
